Foot MoveType type enum move-type
-13 18 -21 11 16 add
-13 18 -21 22 13 add
-13 18 -20 11 15 add
-13 18 -20 22 12 add
-13 18 -19 8 19 add
-13 18 -19 13 14 add
-13 18 -19 14 12 add
-13 18 -19 15 10 add
-13 18 -19 25 14 add
-13 18 -18 8 21 add
-13 18 -18 9 19 add
-13 18 -18 10 18 add
-13 18 -18 11 17 add
-13 18 -18 12 16 add
-13 18 -18 13 16 add
-13 18 -18 14 14 add
-13 18 -18 15 10 add
-13 18 -18 16 8 add
-13 18 -17 8 23 add
-13 18 -17 9 21 add
-13 18 -17 10 20 add
-13 18 -17 11 19 add
-13 18 -17 12 18 add
-13 18 -17 13 18 add
-13 18 -17 14 16 add
-13 18 -17 15 9 add
-13 18 -17 16 7 add
-13 18 -16 8 25 add
-13 18 -16 9 23 add
-13 18 -16 10 22 add
-13 18 -16 11 21 add
-13 18 -16 12 20 add
-13 18 -16 13 20 add
-13 18 -16 14 18 add
-13 18 -16 15 11 add
-13 18 -16 16 7 add
-13 18 -16 17 5 add
-13 18 -16 20 6 add
-13 18 -15 8 27 add
-13 18 -15 9 25 add
-13 18 -15 10 24 add
-13 18 -15 11 23 add
-13 18 -15 12 22 add
-13 18 -15 13 22 add
-13 18 -15 14 20 add
-13 18 -15 15 7 add
-13 18 -15 16 5 add
-13 18 -14 22 6 add
-13 18 -14 23 8 add
-13 18 -14 24 10 add
-13 18 -13 20 5 add
-13 18 -13 21 6 add
-13 18 -13 23 9 add
-13 18 -13 24 11 add
-13 18 -13 26 13 add
-13 18 -12 21 8 add
-13 18 -12 22 9 add
-13 18 -12 23 11 add
-13 18 -13 25 11 add
-13 18 -14 26 11 add
-13 18 -21 26 16 add
-13 18 -21 23 13 add
-13 19 -24 20 12 add
-13 19 -24 21 13 add
-13 19 -24 22 14 add
-13 19 -23 18 11 add
-13 19 -23 19 10 add
-13 19 -23 20 11 add
-13 19 -23 21 12 add
-13 19 -23 22 13 add
-13 19 -23 23 14 add
-13 19 -23 24 15 add
-13 19 -22 18 10 add
-13 19 -22 19 9 add
-13 19 -22 20 10 add
-13 19 -22 21 11 add
-13 19 -22 22 12 add
-13 19 -22 23 13 add
-13 19 -22 24 14 add
-13 19 -22 25 15 add
-13 19 -22 26 16 add
-13 19 -21 16 11 add
-13 19 -21 17 10 add
-13 19 -21 18 9 add
-13 19 -21 19 8 add
-13 19 -21 20 9 add
-13 19 -21 21 10 add
-13 19 -21 24 15 add
-13 19 -21 25 16 add
-13 19 -20 16 10 add
-13 19 -20 17 9 add
-13 19 -20 18 8 add
-13 19 -20 19 7 add
-13 19 -20 20 8 add
-13 19 -20 21 9 add
-13 19 -19 16 9 add
-13 19 -19 17 8 add
-13 19 -19 18 7 add
-13 19 -19 19 6 add
-13 19 -19 20 7 add
-13 19 -19 21 8 add
-13 19 -19 22 9 add
-13 19 -19 23 10 add
-13 19 -19 24 11 add
-13 19 -18 17 7 add
-13 19 -18 18 6 add
-13 19 -18 19 5 add
-13 19 -18 20 6 add
-13 19 -18 21 7 add
-13 19 -18 22 8 add
-13 19 -18 23 9 add
-13 19 -18 24 10 add
-13 19 -18 25 11 add
-13 19 -17 17 6 add
-13 19 -17 18 5 add
-13 19 -17 19 4 add
-13 19 -17 20 5 add
-13 19 -17 21 6 add
-13 19 -17 22 7 add
-13 19 -17 23 8 add
-13 19 -17 24 9 add
-13 19 -17 25 10 add
-13 19 -16 18 4 add
-13 19 -16 19 3 add
-13 19 -16 21 6 add
-13 19 -16 22 7 add
-13 19 -16 23 8 add
-13 19 -16 24 9 add
-13 19 -16 25 10 add
-13 19 -15 18 3 add
-13 19 -15 19 2 add
-13 19 -15 20 3 add
-13 19 -15 21 4 add
-13 19 -15 22 5 add
-13 19 -15 23 6 add
-13 19 -15 24 7 add
-13 19 -15 25 8 add
-13 19 -14 19 1 add
-13 19 -14 20 2 add
-13 19 -14 21 3 add
-13 19 -14 25 9 add
-13 19 -13 22 6 add
-13 19 -23 16 14 add
-13 19 -22 13 18 add
-13 19 -22 14 17 add
-13 19 -22 15 13 add
-13 19 -21 13 16 add
-13 19 -21 14 13 add
-13 19 -21 15 12 add
-13 19 -20 13 15 add
-13 19 -20 14 12 add
-13 19 -20 15 11 add
-13 19 -20 23 11 add
-13 19 -20 24 12 add
-13 19 -20 25 13 add
-13 19 -20 26 14 add
-13 19 -19 26 13 add
-13 19 -18 26 12 add
-13 19 -17 26 11 add
-13 19 -16 26 10 add
-13 19 -15 17 4 add
-13 19 -15 26 9 add
-13 19 -14 17 3 add
-13 19 -14 18 2 add
-13 19 -13 19 0 add
-13 19 -24 13 18 add
-13 19 -24 17 15 add
-13 19 -24 18 13 add
-13 19 -24 19 12 add
-13 19 -24 23 16 add
-13 19 -23 17 13 add
-13 19 -23 25 17 add
-13 19 -23 26 18 add
-13 19 -22 8 23 add
-13 19 -22 9 21 add
-13 19 -22 10 19 add
-13 19 -22 16 13 add
-13 19 -22 17 12 add
-13 19 -21 11 17 add
-13 19 -21 22 12 add
-13 19 -20 11 16 add
-13 19 -20 22 11 add
-13 19 -19 8 20 add
-13 19 -19 13 15 add
-13 19 -19 14 13 add
-13 19 -19 15 11 add
-13 19 -19 25 13 add
-13 19 -18 8 22 add
-13 19 -18 9 20 add
-13 19 -18 10 19 add
-13 19 -18 11 18 add
-13 19 -18 12 17 add
-13 19 -18 13 17 add
-13 19 -18 14 15 add
-13 19 -18 15 11 add
-13 19 -18 16 9 add
-13 19 -17 8 24 add
-13 19 -17 9 22 add
-13 19 -17 10 21 add
-13 19 -17 11 20 add
-13 19 -17 12 19 add
-13 19 -17 13 19 add
-13 19 -17 14 17 add
-13 19 -17 15 10 add
-13 19 -17 16 8 add
-13 19 -16 8 26 add
-13 19 -16 9 24 add
-13 19 -16 10 23 add
-13 19 -16 11 22 add
-13 19 -16 12 21 add
-13 19 -16 13 21 add
-13 19 -16 14 19 add
-13 19 -16 15 12 add
-13 19 -16 16 8 add
-13 19 -16 17 6 add
-13 19 -16 20 5 add
-13 19 -15 8 28 add
-13 19 -15 9 26 add
-13 19 -15 10 25 add
-13 19 -15 11 24 add
-13 19 -15 12 23 add
-13 19 -15 13 23 add
-13 19 -15 14 21 add
-13 19 -15 15 8 add
-13 19 -15 16 6 add
-13 19 -14 22 5 add
-13 19 -14 23 7 add
-13 19 -14 24 9 add
-13 19 -13 20 2 add
-13 19 -13 21 4 add
-13 19 -13 23 8 add
-13 19 -13 24 10 add
-13 19 -13 26 12 add
-13 19 -12 21 6 add
-13 19 -12 22 8 add
-13 19 -12 23 10 add
-13 19 -13 25 10 add
-13 19 -14 26 10 add
-13 19 -21 26 15 add
-13 19 -21 23 12 add
-12 19 -12 19 0 add
-12 20 -14 20 3 add
-12 20 -14 21 4 add
-12 20 -14 25 10 add
-12 20 -13 22 7 add
-12 20 -23 16 17 add
-12 20 -22 13 21 add
-12 20 -22 14 20 add
-12 20 -22 15 16 add
-12 20 -21 13 19 add
-12 20 -21 14 16 add
-12 20 -21 15 15 add
-12 20 -20 13 18 add
-12 20 -20 14 15 add
-12 20 -20 15 14 add
-12 20 -20 23 12 add
-12 20 -20 24 13 add
-12 20 -20 25 14 add
-12 20 -20 26 15 add
-12 20 -19 26 14 add
-12 20 -18 26 13 add
-12 20 -17 26 12 add
-12 20 -16 26 11 add
-12 20 -15 17 7 add
-12 20 -15 26 10 add
-12 20 -14 17 6 add
-12 20 -14 18 5 add
-12 20 -12 20 0 add
-12 20 -24 13 21 add
-12 20 -24 17 18 add
-12 20 -24 18 16 add
-12 20 -24 19 15 add
-12 20 -24 23 17 add
-12 20 -23 17 16 add
-12 20 -23 25 18 add
-12 20 -23 26 19 add
-12 20 -22 8 26 add
-12 20 -22 9 24 add
-12 20 -22 10 22 add
-12 20 -22 16 16 add
-12 20 -22 17 15 add
-12 20 -21 11 20 add
-12 20 -21 22 13 add
-12 20 -20 11 19 add
-12 20 -20 22 12 add
-12 20 -19 8 23 add
-12 20 -19 13 18 add
-12 20 -19 14 16 add
-12 20 -19 15 14 add
-12 20 -19 25 14 add
-12 20 -18 8 25 add
-12 20 -18 9 23 add
-12 20 -18 10 22 add
-12 20 -18 11 21 add
-12 20 -18 12 20 add
-12 20 -18 13 20 add
-12 20 -18 14 18 add
-12 20 -18 15 14 add
-12 20 -18 16 12 add
-12 20 -17 8 27 add
-12 20 -17 9 25 add
-12 20 -17 10 24 add
-12 20 -17 11 23 add
-12 20 -17 12 22 add
-12 20 -17 13 22 add
-12 20 -17 14 20 add
-12 20 -17 15 13 add
-12 20 -17 16 11 add
-12 20 -16 8 29 add
-12 20 -16 9 27 add
-12 20 -16 10 26 add
-12 20 -16 11 25 add
-12 20 -16 12 24 add
-12 20 -16 13 24 add
-12 20 -16 14 22 add
-12 20 -16 15 15 add
-12 20 -16 16 11 add
-12 20 -16 17 9 add
-12 20 -16 20 6 add
-12 20 -15 8 31 add
-12 20 -15 9 29 add
-12 20 -15 10 28 add
-12 20 -15 11 27 add
-12 20 -15 12 26 add
-12 20 -15 13 26 add
-12 20 -15 14 24 add
-12 20 -15 15 11 add
-12 20 -15 16 9 add
-12 20 -14 22 6 add
-12 20 -14 23 8 add
-12 20 -14 24 10 add
-12 20 -13 20 2 add
-12 20 -13 21 4 add
-12 20 -13 23 9 add
-12 20 -13 24 11 add
-12 20 -13 26 13 add
-12 20 -12 21 2 add
-12 20 -12 22 4 add
-12 20 -12 23 6 add
-12 20 -13 25 11 add
-12 20 -14 26 11 add
-12 20 -21 26 16 add
-12 20 -21 23 13 add
-12 24 -11 24 1 add
-12 24 -11 26 3 add
-12 24 -10 23 3 add
-12 24 -10 24 2 add
-12 24 -10 26 4 add
-12 24 -9 19 8 add
-12 24 -9 20 7 add
-12 24 -9 21 6 add
-12 24 -9 22 5 add
-12 24 -9 23 4 add
-12 24 -9 24 3 add
-12 24 -9 26 5 add
-12 24 -8 8 20 add
-12 24 -8 9 19 add
-12 24 -8 10 18 add
-12 24 -8 11 17 add
-12 24 -8 12 16 add
-12 24 -8 15 13 add
-12 24 -8 16 12 add
-12 24 -8 17 11 add
-12 24 -8 18 10 add
-12 24 -8 19 9 add
-12 24 -8 20 8 add
-12 24 -8 21 7 add
-12 24 -8 22 6 add
-12 24 -8 23 5 add
-12 24 -8 24 4 add
-12 24 -8 26 6 add
-12 24 -6 17 13 add
-12 24 -6 18 12 add
-12 24 -6 19 11 add
-12 24 -6 20 10 add
-12 24 -6 22 8 add
-12 24 -6 24 6 add
-12 24 -6 26 8 add
-12 24 -5 17 14 add
-12 24 -5 18 13 add
-12 24 -5 22 9 add
-12 24 -5 23 9 add
-12 24 -5 25 8 add
-12 24 -5 26 9 add
-12 24 -4 17 15 add
-12 24 -4 23 10 add
-12 24 -4 24 9 add
-12 24 -4 25 9 add
-12 24 -4 26 10 add
-12 24 -3 13 20 add
-12 24 -3 14 19 add
-12 24 -3 15 18 add
-12 24 -3 17 16 add
-12 24 -3 23 11 add
-12 24 -3 24 10 add
-12 24 -3 25 10 add
-12 24 -11 10 19 add
-12 24 -11 25 2 add
-12 24 -10 10 18 add
-12 24 -10 13 15 add
-12 24 -10 25 3 add
-12 24 -9 13 14 add
-12 24 -9 25 4 add
-12 24 -8 13 15 add
-12 24 -8 25 5 add
-12 24 -7 12 17 add
-12 24 -7 13 16 add
-12 24 -7 14 15 add
-12 24 -7 15 14 add
-12 24 -7 16 13 add
-12 24 -7 17 12 add
-12 24 -7 18 11 add
-12 24 -7 19 10 add
-12 24 -7 20 9 add
-12 24 -7 21 8 add
-12 24 -7 22 7 add
-12 24 -7 23 6 add
-12 24 -7 24 5 add
-12 24 -7 25 6 add
-12 24 -7 26 7 add
-12 24 -6 12 18 add
-12 24 -6 16 14 add
-12 24 -6 21 9 add
-12 24 -5 12 19 add
-12 24 -5 16 15 add
-12 24 -5 21 10 add
-12 24 -4 12 20 add
-12 24 -4 16 16 add
-12 24 -4 21 11 add
-12 24 -3 12 21 add
-12 24 -3 16 17 add
-12 24 -3 21 12 add
-12 24 -12 24 0 add
-12 24 -16 10 26 add
-12 24 -16 11 28 add
-12 24 -16 12 30 add
-12 24 -16 13 23 add
-12 24 -16 14 25 add
-12 24 -16 15 27 add
-12 24 -16 16 29 add
-12 24 -16 17 31 add
-12 24 -15 9 26 add
-12 24 -15 10 24 add
-12 24 -15 11 26 add
-12 24 -15 12 23 add
-12 24 -15 13 21 add
-12 24 -15 14 23 add
-12 24 -15 15 25 add
-12 24 -15 16 27 add
-12 24 -14 24 4 add
-12 24 -13 23 4 add
-12 24 -13 24 2 add
-12 24 -12 22 4 add
-12 24 -12 23 2 add
-12 24 -11 17 13 add
-12 24 -10 16 13 add
-12 24 -8 14 15 add
-12 24 -6 14 17 add
-12 24 -6 15 16 add
-12 24 -6 23 8 add
-12 24 -5 14 19 add
-12 24 -5 15 17 add
-12 24 -5 20 12 add
-12 24 -5 24 8 add
-12 24 -4 18 15 add
-12 24 -4 22 11 add
-12 24 -3 18 17 add
-12 24 -3 19 15 add
-12 24 -6 13 17 add
-12 24 -13 25 3 add
-12 25 -11 24 2 add
-12 25 -14 25 2 add
-12 25 -13 22 9 add
-12 25 -11 26 2 add
-12 25 -10 23 4 add
-12 25 -10 24 3 add
-12 25 -10 26 3 add
-12 25 -9 19 9 add
-12 25 -9 20 8 add
-12 25 -9 21 7 add
-12 25 -9 22 6 add
-12 25 -9 23 5 add
-12 25 -9 24 4 add
-12 25 -9 26 4 add
-12 25 -8 8 21 add
-12 25 -8 9 20 add
-12 25 -8 10 19 add
-12 25 -8 11 18 add
-12 25 -8 12 17 add
-12 25 -8 15 14 add
-12 25 -8 16 13 add
-12 25 -8 17 12 add
-12 25 -8 18 11 add
-12 25 -8 19 10 add
-12 25 -8 20 9 add
-12 25 -8 21 8 add
-12 25 -8 22 7 add
-12 25 -8 23 6 add
-12 25 -8 24 5 add
-12 25 -8 26 5 add
-12 25 -6 17 14 add
-12 25 -6 18 13 add
-12 25 -6 19 12 add
-12 25 -6 20 11 add
-12 25 -6 22 9 add
-12 25 -6 24 7 add
-12 25 -6 26 7 add
-12 25 -5 17 15 add
-12 25 -5 18 14 add
-12 25 -5 22 10 add
-12 25 -5 23 10 add
-12 25 -5 25 9 add
-12 25 -5 26 8 add
-12 25 -4 17 16 add
-12 25 -4 23 11 add
-12 25 -4 24 10 add
-12 25 -4 25 10 add
-12 25 -4 26 9 add
-12 25 -3 13 21 add
-12 25 -3 14 20 add
-12 25 -3 15 19 add
-12 25 -3 17 17 add
-12 25 -3 23 12 add
-12 25 -3 24 11 add
-12 25 -3 25 11 add
-12 25 -23 16 21 add
-12 25 -22 13 25 add
-12 25 -22 14 24 add
-12 25 -22 15 20 add
-12 25 -21 13 23 add
-12 25 -21 14 20 add
-12 25 -21 15 19 add
-12 25 -20 13 22 add
-12 25 -20 14 19 add
-12 25 -20 15 18 add
-12 25 -20 23 10 add
-12 25 -20 24 9 add
-12 25 -20 25 9 add
-12 25 -20 26 10 add
-12 25 -19 26 8 add
-12 25 -18 26 7 add
-12 25 -17 26 6 add
-12 25 -16 26 5 add
-12 25 -15 17 11 add
-12 25 -15 26 4 add
-12 25 -14 17 12 add
-12 25 -14 18 11 add
-12 25 -11 10 20 add
-12 25 -11 25 1 add
-12 25 -10 10 19 add
-12 25 -10 13 16 add
-12 25 -10 25 2 add
-12 25 -9 13 15 add
-12 25 -9 25 3 add
-12 25 -8 13 16 add
-12 25 -8 25 4 add
-12 25 -7 12 18 add
-12 25 -7 13 17 add
-12 25 -7 14 16 add
-12 25 -7 15 15 add
-12 25 -7 16 14 add
-12 25 -7 17 13 add
-12 25 -7 18 12 add
-12 25 -7 19 11 add
-12 25 -7 20 10 add
-12 25 -7 21 9 add
-12 25 -7 22 8 add
-12 25 -7 23 7 add
-12 25 -7 24 6 add
-12 25 -7 25 5 add
-12 25 -7 26 6 add
-12 25 -6 12 19 add
-12 25 -6 16 15 add
-12 25 -6 21 10 add
-12 25 -5 12 20 add
-12 25 -5 16 16 add
-12 25 -5 21 11 add
-12 25 -4 12 21 add
-12 25 -4 16 17 add
-12 25 -4 21 12 add
-12 25 -3 12 22 add
-12 25 -3 16 18 add
-12 25 -3 21 13 add
-12 25 -12 25 0 add
-12 25 -24 13 25 add
-12 25 -24 17 22 add
-12 25 -24 18 20 add
-12 25 -24 19 19 add
-12 25 -24 23 15 add
-12 25 -23 17 20 add
-12 25 -23 25 13 add
-12 25 -23 26 13 add
-12 25 -22 8 30 add
-12 25 -22 9 28 add
-12 25 -22 10 26 add
-12 25 -22 16 20 add
-12 25 -22 17 19 add
-12 25 -21 11 24 add
-12 25 -21 22 13 add
-12 25 -20 11 23 add
-12 25 -20 22 12 add
-12 25 -19 8 27 add
-12 25 -19 13 22 add
-12 25 -19 14 20 add
-12 25 -19 15 18 add
-12 25 -19 25 8 add
-12 25 -18 8 29 add
-12 25 -18 9 27 add
-12 25 -18 10 26 add
-12 25 -18 11 25 add
-12 25 -18 12 24 add
-12 25 -18 13 24 add
-12 25 -18 14 22 add
-12 25 -18 15 18 add
-12 25 -18 16 16 add
-12 25 -17 8 31 add
-12 25 -17 9 29 add
-12 25 -17 10 28 add
-12 25 -17 11 27 add
-12 25 -17 12 26 add
-12 25 -17 13 26 add
-12 25 -17 14 24 add
-12 25 -17 15 17 add
-12 25 -17 16 15 add
-12 25 -16 8 33 add
-12 25 -16 9 31 add
-12 25 -16 10 27 add
-12 25 -16 11 29 add
-12 25 -16 12 28 add
-12 25 -16 13 24 add
-12 25 -16 14 26 add
-12 25 -16 15 19 add
-12 25 -16 16 15 add
-12 25 -16 17 13 add
-12 25 -16 20 10 add
-12 25 -15 8 35 add
-12 25 -15 9 27 add
-12 25 -15 10 25 add
-12 25 -15 11 27 add
-12 25 -15 12 24 add
-12 25 -15 13 22 add
-12 25 -15 14 24 add
-12 25 -15 15 15 add
-12 25 -15 16 13 add
-12 25 -14 22 8 add
-12 25 -14 23 6 add
-12 25 -14 24 4 add
-12 25 -13 20 11 add
-12 25 -13 21 10 add
-12 25 -13 23 8 add
-12 25 -13 24 3 add
-12 25 -13 26 3 add
-12 25 -12 21 12 add
-12 25 -12 22 11 add
-12 25 -12 23 10 add
-12 25 -11 17 14 add
-12 25 -10 16 14 add
-12 25 -8 14 16 add
-12 25 -6 14 18 add
-12 25 -6 15 17 add
-12 25 -6 23 9 add
-12 25 -5 14 20 add
-12 25 -5 15 18 add
-12 25 -5 20 13 add
-12 25 -5 24 9 add
-12 25 -4 18 16 add
-12 25 -4 22 12 add
-12 25 -3 18 18 add
-12 25 -3 19 16 add
-12 25 -6 13 18 add
-12 25 -13 25 1 add
-12 25 -14 26 3 add
-12 25 -21 26 10 add
-12 25 -21 23 11 add
-12 26 -11 24 3 add
-12 26 -11 26 1 add
-12 26 -10 23 5 add
-12 26 -10 24 4 add
-12 26 -10 26 2 add
-12 26 -9 19 10 add
-12 26 -9 20 9 add
-12 26 -9 21 8 add
-12 26 -9 22 7 add
-12 26 -9 23 6 add
-12 26 -9 24 5 add
-12 26 -9 26 3 add
-12 26 -8 8 22 add
-12 26 -8 9 21 add
-12 26 -8 10 20 add
-12 26 -8 11 19 add
-12 26 -8 12 18 add
-12 26 -8 15 15 add
-12 26 -8 16 14 add
-12 26 -8 17 13 add
-12 26 -8 18 12 add
-12 26 -8 19 11 add
-12 26 -8 20 10 add
-12 26 -8 21 9 add
-12 26 -8 22 8 add
-12 26 -8 23 7 add
-12 26 -8 24 6 add
-12 26 -8 26 4 add
-12 26 -6 17 15 add
-12 26 -6 18 14 add
-12 26 -6 19 13 add
-12 26 -6 20 12 add
-12 26 -6 22 10 add
-12 26 -6 24 8 add
-12 26 -6 26 6 add
-12 26 -5 17 16 add
-12 26 -5 18 15 add
-12 26 -5 22 11 add
-12 26 -5 23 11 add
-12 26 -5 25 8 add
-12 26 -5 26 7 add
-12 26 -4 17 17 add
-12 26 -4 23 12 add
-12 26 -4 24 10 add
-12 26 -4 25 9 add
-12 26 -4 26 8 add
-12 26 -3 13 22 add
-12 26 -3 14 21 add
-12 26 -3 15 20 add
-12 26 -3 17 18 add
-12 26 -3 23 12 add
-12 26 -3 24 11 add
-12 26 -3 25 10 add
-12 26 -11 10 21 add
-12 26 -11 25 2 add
-12 26 -10 10 20 add
-12 26 -10 13 17 add
-12 26 -10 25 3 add
-12 26 -9 13 16 add
-12 26 -9 25 4 add
-12 26 -8 13 17 add
-12 26 -8 25 5 add
-12 26 -7 12 19 add
-12 26 -7 13 18 add
-12 26 -7 14 17 add
-12 26 -7 15 16 add
-12 26 -7 16 15 add
-12 26 -7 17 14 add
-12 26 -7 18 13 add
-12 26 -7 19 12 add
-12 26 -7 20 11 add
-12 26 -7 21 10 add
-12 26 -7 22 9 add
-12 26 -7 23 8 add
-12 26 -7 24 7 add
-12 26 -7 25 6 add
-12 26 -7 26 5 add
-12 26 -6 12 20 add
-12 26 -6 16 16 add
-12 26 -6 21 11 add
-12 26 -5 12 21 add
-12 26 -5 16 17 add
-12 26 -5 21 12 add
-12 26 -4 12 22 add
-12 26 -4 16 18 add
-12 26 -4 21 13 add
-12 26 -3 12 23 add
-12 26 -3 16 19 add
-12 26 -3 21 14 add
-12 26 -12 26 0 add
-12 26 -16 10 28 add
-12 26 -16 11 30 add
-12 26 -16 12 32 add
-12 26 -16 13 25 add
-12 26 -16 14 27 add
-12 26 -16 15 29 add
-12 26 -16 16 31 add
-12 26 -16 17 33 add
-12 26 -15 9 28 add
-12 26 -15 10 26 add
-12 26 -15 11 28 add
-12 26 -15 12 25 add
-12 26 -15 13 23 add
-12 26 -15 14 25 add
-12 26 -15 15 27 add
-12 26 -15 16 29 add
-12 26 -13 26 2 add
-12 26 -11 17 15 add
-12 26 -10 16 15 add
-12 26 -8 14 17 add
-12 26 -6 14 19 add
-12 26 -6 15 18 add
-12 26 -6 23 10 add
-12 26 -5 14 21 add
-12 26 -5 15 19 add
-12 26 -5 20 14 add
-12 26 -5 24 10 add
-12 26 -4 18 17 add
-12 26 -4 22 13 add
-12 26 -3 18 19 add
-12 26 -3 19 17 add
-12 26 -6 13 19 add
-12 26 -13 25 3 add
-12 26 -14 26 3 add
-11 18 -10 17 2 add
-11 18 -10 18 1 add
-11 18 -9 16 4 add
-11 18 -9 17 3 add
-11 18 -9 18 2 add
-11 18 -9 19 3 add
-11 18 -9 20 4 add
-11 18 -9 21 5 add
-11 18 -9 22 6 add
-11 18 -9 23 7 add
-11 18 -9 24 8 add
-11 18 -9 26 10 add
-11 18 -8 8 13 add
-11 18 -8 9 12 add
-11 18 -8 10 11 add
-11 18 -8 11 10 add
-11 18 -8 12 9 add
-11 18 -8 15 6 add
-11 18 -8 16 5 add
-11 18 -8 17 4 add
-11 18 -8 18 3 add
-11 18 -8 19 4 add
-11 18 -8 20 5 add
-11 18 -8 21 6 add
-11 18 -8 22 7 add
-11 18 -8 23 8 add
-11 18 -8 24 9 add
-11 18 -8 26 11 add
-11 18 -6 17 6 add
-11 18 -6 18 5 add
-11 18 -6 19 6 add
-11 18 -6 20 7 add
-11 18 -6 22 9 add
-11 18 -6 24 11 add
-11 18 -6 26 13 add
-11 18 -5 17 7 add
-11 18 -5 18 6 add
-11 18 -5 22 10 add
-11 18 -5 23 11 add
-11 18 -5 25 13 add
-11 18 -5 26 14 add
-11 18 -4 17 8 add
-11 18 -4 23 12 add
-11 18 -4 24 13 add
-11 18 -4 25 14 add
-11 18 -4 26 15 add
-11 18 -3 13 13 add
-11 18 -3 14 12 add
-11 18 -3 15 11 add
-11 18 -3 17 9 add
-11 18 -3 23 13 add
-11 18 -3 24 14 add
-11 18 -3 25 15 add
-11 18 -11 10 12 add
-11 18 -11 25 11 add
-11 18 -10 10 11 add
-11 18 -10 13 8 add
-11 18 -10 25 10 add
-11 18 -9 13 7 add
-11 18 -9 25 9 add
-11 18 -8 13 8 add
-11 18 -8 25 10 add
-11 18 -7 12 10 add
-11 18 -7 13 9 add
-11 18 -7 14 8 add
-11 18 -7 15 7 add
-11 18 -7 16 6 add
-11 18 -7 17 5 add
-11 18 -7 18 4 add
-11 18 -7 19 5 add
-11 18 -7 20 6 add
-11 18 -7 21 7 add
-11 18 -7 22 8 add
-11 18 -7 23 9 add
-11 18 -7 24 10 add
-11 18 -7 25 11 add
-11 18 -7 26 12 add
-11 18 -6 12 11 add
-11 18 -6 16 7 add
-11 18 -6 21 8 add
-11 18 -5 12 12 add
-11 18 -5 16 8 add
-11 18 -5 21 9 add
-11 18 -4 12 13 add
-11 18 -4 16 9 add
-11 18 -4 21 10 add
-11 18 -3 12 14 add
-11 18 -3 16 10 add
-11 18 -3 21 11 add
-11 18 -11 18 0 add
-11 18 -16 10 19 add
-11 18 -16 11 21 add
-11 18 -16 12 23 add
-11 18 -16 13 16 add
-11 18 -16 14 18 add
-11 18 -16 15 20 add
-11 18 -16 16 22 add
-11 18 -16 17 24 add
-11 18 -15 9 19 add
-11 18 -15 10 17 add
-11 18 -15 11 19 add
-11 18 -15 12 16 add
-11 18 -15 13 14 add
-11 18 -15 14 16 add
-11 18 -15 15 18 add
-11 18 -15 16 20 add
-11 18 -11 17 2 add
-11 18 -10 16 4 add
-11 18 -8 14 8 add
-11 18 -6 14 10 add
-11 18 -6 15 9 add
-11 18 -6 23 11 add
-11 18 -5 14 12 add
-11 18 -5 15 10 add
-11 18 -5 20 9 add
-11 18 -5 24 13 add
-11 18 -4 18 8 add
-11 18 -4 22 12 add
-11 18 -3 18 10 add
-11 18 -3 19 12 add
-11 18 -6 13 10 add
-11 19 -11 19 0 add
-11 20 -10 20 1 add
-11 20 -10 21 2 add
-11 20 -10 22 3 add
-11 20 -10 23 4 add
-11 20 -10 24 5 add
-11 20 -10 26 7 add
-11 20 -9 19 3 add
-11 20 -9 20 2 add
-11 20 -9 21 3 add
-11 20 -9 22 4 add
-11 20 -9 23 5 add
-11 20 -9 24 6 add
-11 20 -9 26 8 add
-11 20 -8 8 15 add
-11 20 -8 9 14 add
-11 20 -8 10 13 add
-11 20 -8 11 12 add
-11 20 -8 12 11 add
-11 20 -8 15 8 add
-11 20 -8 16 7 add
-11 20 -8 17 6 add
-11 20 -8 18 5 add
-11 20 -8 19 4 add
-11 20 -8 20 3 add
-11 20 -8 21 4 add
-11 20 -8 22 5 add
-11 20 -8 23 6 add
-11 20 -8 24 7 add
-11 20 -8 26 9 add
-11 20 -6 17 8 add
-11 20 -6 18 7 add
-11 20 -6 19 6 add
-11 20 -6 20 5 add
-11 20 -6 22 7 add
-11 20 -6 24 9 add
-11 20 -6 26 11 add
-11 20 -5 17 9 add
-11 20 -5 18 8 add
-11 20 -5 22 8 add
-11 20 -5 23 9 add
-11 20 -5 25 11 add
-11 20 -5 26 12 add
-11 20 -4 17 10 add
-11 20 -4 23 10 add
-11 20 -4 24 11 add
-11 20 -4 25 12 add
-11 20 -4 26 13 add
-11 20 -3 13 15 add
-11 20 -3 14 14 add
-11 20 -3 15 13 add
-11 20 -3 17 11 add
-11 20 -3 23 11 add
-11 20 -3 24 12 add
-11 20 -3 25 13 add
-11 20 -11 10 14 add
-11 20 -11 25 7 add
-11 20 -10 10 13 add
-11 20 -10 13 10 add
-11 20 -10 25 6 add
-11 20 -9 13 9 add
-11 20 -9 25 7 add
-11 20 -8 13 10 add
-11 20 -8 25 8 add
-11 20 -7 12 12 add
-11 20 -7 13 11 add
-11 20 -7 14 10 add
-11 20 -7 15 9 add
-11 20 -7 16 8 add
-11 20 -7 17 7 add
-11 20 -7 18 6 add
-11 20 -7 19 5 add
-11 20 -7 20 4 add
-11 20 -7 21 5 add
-11 20 -7 22 6 add
-11 20 -7 23 7 add
-11 20 -7 24 8 add
-11 20 -7 25 9 add
-11 20 -7 26 10 add
-11 20 -6 12 13 add
